ATNO2	HNS	0	HNS&ATNO2
3-AT	HNS	0	HNS&3-AT
ANAT	HNS	0	HNS&ANAT
TNGU	HNS	0	HNS&TNGU
DNB	HNS	0	HNS&DNB
DAAF	HNS	0	HNS&DAAF
A7	HNS	0	HNS&A7
PDA	HNS	0	HNS&PDA
DAT	HNS	0	HNS&DAT
CE	HNS	0	HNS&CE
1-BN	HNS	0	HNS&1-BN
CIM	HNS	0	HNS&CIM
NMP	HNS	0	HNS&NMP
BTF	HNS	0	HNS&BTF
DMF	HNS	0	HNS&DMF
PETN	HNS	0	HNS&PETN
MAM	HNS	0	HNS&MAM
TITNB	HNS	0	HNS&TITNB
HMX	HNS	0	HNS&HMX
BTO	HNS	0	HNS&BTO
DNT	HNS	0	HNS&DNT
TZTN	HNS	0	HNS&TZTN
PA	HNS	0	HNS&PA
DMB	HNS	0	HNS&DMB
4,5-MDNI	HNS	0	HNS&4,5-MDNI
Per	HNS	0	HNS&Per
GTA	HNS	0	HNS&GTA
DNP	HNS	0	HNS&DNP
AA_1	HNS	0	HNS&AA_1
2,4-MDNI	HNS	0	HNS&2,4-MDNI
MDNT	HNS	0	HNS&MDNT
1,4-DNI	HNS	0	HNS&1,4-DNI
Py	HNS	0	HNS&Py
AZ2	HNS	0	HNS&AZ2
TATB	HNS	0	HNS&TATB
2,4-DNI	HNS	0	HNS&2,4-DNI
9-BN	HNS	0	HNS&9-BN
DADP	HNS	0	HNS&DADP
3,4-MDNP	HNS	0	HNS&3,4-MDNP
LLM-105	HNS	0	HNS&LLM-105
FA	HNS	0	HNS&FA
A3	HNS	0	HNS&A3
phenanthrene	HNS	0	HNS&phenanthrene
Ant	HNS	0	HNS&Ant
NQ	HNS	0	HNS&NQ
TBTNB	HNS	0	HNS&TBTNB
D-explosive	HNS	0	HNS&D-explosive
TNAZ	HNS	0	HNS&TNAZ
MTNP	HNS	0	HNS&MTNP
3,4-DNP	HNS	0	HNS&3,4-DNP
Benzene-1,2-diamine	HNS	0	HNS&Benzene-1,2-diamine
DNBT	HNS	0	HNS&DNBT
A12	HNS	0	HNS&A12
NN	HNS	0	HNS&NN
PDCA	HNS	0	HNS&PDCA
